driverId,raceId,constructorId,fastestLap,rank,fastestLapTime,fastestLapSpeed
32,57,9,16,15,134553,196.004
17,57,3,11,16,135415,194.233
14,57,9,2,21,224500,128.254
4,58,4,39,2,116723,217.108
30,58,6,43,3,116922,216.546
21,58,4,38,4,117083,216.094
13,58,6,42,1,116648,217.32
8,58,1,40,5,117357,215.328
18,58,11,40,6,117367,215.301
22,58,11,40,7,117399,215.212
2,58,2,49,10,117869,213.913
17,58,3,61,11,117900,213.827
15,58,7,42,13,118465,212.288
3,58,3,51,8,117861,213.935
35,58,2,62,12,118050,213.417
32,58,9,59,15,118516,212.15
14,58,9,55,9,117862,213.932
24,58,5,52,14,118488,212.226
33,58,13,28,18,119265,210.145
11,58,8,42,21,120411,207.15
27,58,13,28,20,119532,209.44
26,58,5,41,16,118541,212.082
23,58,7,24,17,118621,211.867
31,58,1,17,19,119482,209.571
36,58,8,9,22,122389,202.177
4,59,4,11,3,115671,158.898
31,59,1,20,6,116008,158.193
14,59,9,45,19,117849,154.452
22,59,11,67,12,117320,155.509
30,59,6,74,1,115143,160.014
21,59,4,58,5,115919,158.379
2,59,2,72,11,117319,155.511
23,59,7,72,15,117540,155.068
13,59,6,40,7,116612,156.946
24,59,5,75,17,117660,154.828
18,59,11,59,10,117300,155.549
27,59,13,77,16,117603,154.942
26,59,5,77,14,117481,155.186
35,59,2,74,18,117767,154.615
33,59,13,71,13,117329,155.491
36,59,8,72,22,119104,152.002
15,59,7,30,8,117180,155.791
32,59,9,19,20,117930,154.292
3,59,3,43,9,117227,155.696
8,59,1,19,2,115325,159.628
17,59,3,23,4,115680,158.879
11,59,8,39,21,118793,152.602
4,60,4,21,1,121599,226.811
30,60,6,53,2,121934,225.884
8,60,1,15,5,122461,224.44
21,60,4,42,3,122238,225.049
13,60,6,43,4,122371,224.685
31,60,1,38,8,122780,223.575
2,60,2,43,6,122706,223.775
35,60,2,46,10,122921,223.195
3,60,3,47,9,122916,223.209
22,60,11,38,11,123224,222.382
15,60,7,19,7,122744,223.673
14,60,9,42,14,123995,220.341
24,60,5,25,15,124221,219.75
32,60,9,30,12,123712,221.086
27,60,13,27,13,123977,220.388
33,60,13,25,16,124636,218.672
11,60,8,23,18,126520,213.911
36,60,8,26,19,127167,212.323
18,60,11,8,17,125207,217.207
4,61,4,22,2,115911,206.815
30,61,6,68,3,115993,206.592
8,61,1,22,1,115841,207.006
21,61,4,49,4,116669,204.771
13,61,6,31,5,117308,203.078
15,61,7,15,8,117503,202.567
2,61,2,52,7,117454,202.695
14,61,9,39,10,117619,202.264
18,61,11,21,13,118001,201.274
26,61,5,52,12,117720,202.002
32,61,9,55,9,117576,202.377
17,61,3,17,11,117705,202.041
24,61,5,50,14,118078,201.075
33,61,13,5,18,119291,197.999
11,61,8,40,19,120490,195.05
35,61,2,29,6,117394,202.852
23,61,7,19,16,118793,199.251
31,61,1,5,15,118493,200.012
22,61,11,10,17,119286,198.012
36,61,8,2,20,207709,122.932
30,62,6,56,1,112719,207.527
13,62,6,29,2,112954,206.859
21,62,4,28,3,113131,206.358
15,62,7,37,5,113269,205.969
4,62,4,72,6,113316,205.837
22,62,11,47,7,113611,205.012
14,62,9,33,11,114730,201.942
24,62,5,41,9,114286,203.149
3,62,3,42,10,114707,202.005
23,62,7,29,4,113225,206.093
27,62,13,34,12,114731,201.94
35,62,2,19,8,113934,204.117
33,62,13,9,13,122036,183.958
11,62,8,6,14,143802,145.384
18,62,11,2,15,204692,121.027
30,63,6,46,1,117111,205.931
4,63,4,23,5,117770,204.186
13,63,6,18,2,117141,205.851
23,63,7,19,6,117809,204.084
8,63,1,30,4,117717,204.325
21,63,4,20,9,118057,203.435
37,63,1,34,3,117625,204.568
2,63,2,48,14,118809,201.494
14,63,9,56,17,118978,201.063
26,63,5,66,12,118674,201.84
35,63,2,56,7,117906,203.83
32,63,9,56,16,118968,201.089
24,63,5,54,10,118241,202.957
3,63,3,62,13,118796,201.527
27,63,13,67,18,119356,200.105
36,63,8,53,20,120113,198.215
18,63,11,47,11,118510,202.262
17,63,3,34,15,118859,201.366
15,63,7,16,8,118036,203.49
22,63,11,16,19,120094,198.262
33,63,13,8,21,121663,194.452
30,64,6,17,1,116357,215.65
13,64,6,18,2,116392,215.551
8,64,1,4,3,116475,215.317
18,64,11,14,7,116818,214.356
4,64,4,66,9,117256,213.14
21,64,4,18,8,116981,213.902
15,64,7,48,5,116807,214.386
32,64,9,49,12,117719,211.87
23,64,7,64,4,116763,214.509
24,64,5,51,10,117407,212.724
14,64,9,24,13,117811,211.62
26,64,5,50,11,117450,212.606
17,64,3,43,6,116812,214.372
11,64,8,26,19,119413,207.351
35,64,2,29,17,118904,208.689
22,64,11,16,14,118029,211.029
2,64,2,3,18,119264,207.741
37,64,1,2,20,119649,206.737
27,64,13,35,15,118247,210.441
33,64,13,46,16,118718,209.182
18,65,11,57,4,125143,185.236
37,65,1,67,2,124315,187.055
2,65,2,65,7,125801,183.816
22,65,11,69,3,124678,186.253
14,65,9,65,10,127572,180.098
23,65,7,65,5,125247,185.01
13,65,6,65,1,123516,188.845
30,65,6,57,11,127834,179.561
33,65,13,66,13,128178,178.86
27,65,13,67,8,126117,183.141
26,65,5,66,9,126249,182.861
15,65,7,58,6,125779,183.863
11,65,8,53,15,130957,173.396
4,65,4,50,14,129408,176.4
8,65,1,7,16,133690,168.338
24,65,5,8,19,138858,159.537
3,65,3,9,20,138964,159.367
21,65,4,9,17,135550,165.061
32,65,9,6,18,138702,159.79
9,65,2,55,12,128154,178.909
13,66,6,38,2,128123,218.067
4,66,4,38,3,128245,217.766
30,66,6,55,1,128005,218.36
18,66,11,58,4,128474,217.202
37,66,1,54,7,128959,216.018
21,66,4,29,5,128546,217.026
23,66,7,58,8,129084,215.715
22,66,11,26,6,128733,216.568
15,66,7,24,13,130048,213.406
17,66,3,50,15,130088,213.311
32,66,9,26,11,130025,213.46
9,66,2,34,9,129723,214.179
26,66,5,43,10,129933,213.679
2,66,2,56,16,130335,212.728
14,66,9,24,12,130026,213.458
27,66,13,35,17,130403,212.568
11,66,8,33,18,131814,209.301
3,66,3,21,14,130071,213.351
29,66,8,12,20,132337,208.115
24,66,5,12,19,132148,208.542
30,67,6,14,2,122575,252.555
8,67,1,13,1,122559,252.604
9,67,2,21,4,123111,250.927
21,67,4,25,8,123617,249.408
18,67,11,51,7,123518,249.704
22,67,11,27,10,123794,248.881
15,67,7,25,11,123869,248.659
2,67,2,20,6,123294,250.375
13,67,6,41,3,123003,251.253
17,67,3,27,12,124197,247.69
32,67,9,37,13,124571,246.595
14,67,9,51,17,124984,245.396
26,67,5,50,18,125094,245.079
24,67,5,52,14,124764,246.033
23,67,7,41,16,124837,245.821
11,67,8,15,21,125676,243.414
27,67,14,17,20,125494,243.932
33,67,14,27,15,124822,245.865
4,67,4,38,5,123121,250.896
37,67,1,8,9,123702,249.155
29,67,8,15,22,126548,240.962
3,67,3,8,19,125362,244.31
30,68,6,50,2,138553,199.117
4,68,4,49,1,137586,201.09
21,68,4,53,6,139332,197.555
18,68,11,51,5,139206,197.806
37,68,1,45,3,139149,197.92
22,68,11,52,9,139749,196.729
2,68,2,53,4,139164,197.89
17,68,3,44,12,139907,196.418
14,68,9,52,15,140549,195.164
24,68,5,53,18,141710,192.936
3,68,3,52,14,140471,195.316
38,68,9,52,10,139801,196.627
9,68,2,51,13,140193,195.857
26,68,5,49,8,139681,196.863
27,68,14,50,17,141483,193.368
29,68,8,42,19,141847,192.677
23,68,7,47,11,139823,196.583
13,68,6,42,7,139397,197.426
15,68,7,24,21,144787,187.271
33,68,14,35,22,145356,186.259
8,68,1,14,20,144094,188.518
11,68,8,48,16,140856,194.57
4,69,4,14,1,132676,225.572
13,69,6,37,3,133296,224.073
21,69,4,13,7,133564,223.432
18,69,11,35,5,133451,223.702
8,69,1,24,4,133344,223.958
15,69,7,2,9,133866,222.713
23,69,7,2,8,133607,223.329
2,69,2,31,13,134525,221.16
9,69,2,39,6,133509,223.563
3,69,3,33,15,134802,220.514
37,69,1,22,11,134120,222.112
22,69,11,40,10,134071,222.227
38,69,9,37,19,135099,219.825
24,69,5,22,12,134131,222.086
11,69,8,26,17,135082,219.864
33,69,14,27,20,135260,219.454
29,69,8,22,21,135594,218.687
26,69,5,37,14,134560,221.078
17,69,3,19,18,135092,219.841
30,69,6,32,2,132792,225.29
14,69,9,20,16,135052,219.934
27,69,14,19,22,136036,217.68
13,70,6,23,2,112877,212.857
4,70,4,70,3,112961,212.612
18,70,11,71,4,113053,212.344
30,70,6,70,1,112162,214.966
8,70,1,58,6,113281,211.683
21,70,4,70,5,113121,212.146
22,70,11,48,8,113391,211.366
37,70,1,63,12,113817,210.146
9,70,2,25,14,114117,209.296
11,70,8,47,9,113401,211.337
26,70,5,69,13,113862,210.018
38,70,9,62,11,113700,210.48
24,70,5,69,10,113687,210.517
27,70,14,61,17,114591,207.966
33,70,14,38,16,114410,208.471
29,70,8,67,7,113379,211.401
2,70,2,18,15,114163,209.166
14,70,9,12,19,116045,203.989
15,70,7,9,18,114882,207.157
23,70,7,8,20,116835,201.892
21,71,4,55,2,125994,222.001
22,71,6,54,3,126233,221.386
4,71,4,24,1,125683,222.807
14,71,9,40,11,126690,220.219
17,71,3,37,8,126493,220.72
31,71,1,41,7,126393,220.976
32,71,9,39,10,126627,220.379
8,71,1,55,4,126255,221.329
15,71,7,56,14,127116,219.142
13,71,15,55,13,126893,219.704
18,71,16,55,5,126260,221.316
23,71,7,56,9,126536,220.611
35,71,15,54,15,127745,217.571
11,71,16,36,16,127877,217.244
39,71,17,36,17,127970,217.014
33,71,17,16,18,128999,214.505
40,71,18,22,19,132852,205.604
30,71,6,38,6,126261,221.314
2,71,3,38,12,126854,219.803
27,71,18,11,20,133144,204.96
4,72,4,18,4,135899,208.081
15,72,7,18,3,135816,208.261
2,72,3,40,2,135712,208.487
31,72,1,42,8,136585,206.603
23,72,7,15,7,136321,207.169
14,72,9,18,9,136790,206.165
30,72,6,41,12,136982,205.757
32,72,9,17,11,136902,205.927
8,72,1,23,1,135483,208.987
13,72,15,18,13,137212,205.27
39,72,17,18,16,139833,199.881
33,72,17,36,17,140432,198.689
27,72,18,12,19,142465,194.747
22,72,6,22,10,136878,205.978
21,72,4,21,6,136182,207.469
17,72,3,20,5,136026,207.806
35,72,15,18,15,138058,203.499
18,72,16,2,14,137912,203.803
19,72,16,2,18,141470,196.657
40,72,18,2,20,143558,192.692
4,73,4,39,2,131713,212.436
15,73,7,41,4,132324,211.03
8,73,1,41,3,131822,212.184
23,73,7,36,6,132683,210.213
37,73,1,43,1,131447,213.054
17,73,3,20,10,133087,209.3
13,73,15,40,12,133326,208.764
14,73,9,42,13,133417,208.561
22,73,6,23,8,132976,209.55
33,73,17,18,15,135744,203.492
35,73,15,24,14,133458,208.47
40,73,18,16,16,136432,202.04
27,73,18,3,17,136913,201.038
18,73,16,45,5,132411,210.832
11,73,16,23,11,133124,209.217
2,73,3,19,9,133055,209.372
30,73,6,7,7,132886,209.753
21,73,4,2,18,137036,200.783
39,73,17,2,19,137533,199.76
4,74,4,22,4,123133,213.619
30,74,6,48,1,121858,216.946
25,74,1,24,3,123023,213.902
35,74,15,45,10,124017,211.371
15,74,7,44,11,124022,211.358
2,74,3,54,9,123917,211.623
17,74,3,17,14,124419,210.364
24,74,9,46,7,123488,212.71
23,74,7,19,13,124230,210.836
13,74,15,37,8,123602,212.42
14,74,9,22,16,124641,209.813
39,74,17,20,12,124094,211.177
33,74,17,19,17,124719,209.62
27,74,18,18,19,127420,203.143
22,74,6,13,15,124435,210.325
8,74,1,8,5,123296,213.201
40,74,18,5,20,128334,201.041
21,74,4,4,18,125665,207.305
18,74,16,22,2,122604,214.987
11,74,16,23,6,123368,213.016
8,75,1,41,4,115977,219.24
4,75,4,59,5,116098,218.891
15,75,7,63,8,116614,217.417
23,75,7,63,6,116469,217.829
21,75,4,66,1,115641,220.213
17,75,3,62,9,116761,217.0
31,75,1,55,3,115771,219.836
14,75,9,65,11,116947,216.476
22,75,6,64,12,117156,215.889
2,75,3,60,7,116519,217.687
13,75,15,51,10,116802,216.884
33,75,17,22,14,118998,210.855
39,75,17,16,16,119734,208.909
35,75,15,43,13,117585,214.696
30,75,6,31,2,115648,220.193
27,75,18,15,17,120124,207.892
40,75,18,10,18,120865,205.987
24,75,9,9,15,119435,209.695
8,76,1,41,2,115921,158.375
2,76,3,15,9,117159,155.834
17,76,3,77,7,116971,156.214
4,76,4,19,3,116600,156.971
31,76,1,50,10,117403,155.342
23,76,7,11,8,117070,156.014
30,76,6,40,1,115842,158.54
22,76,6,51,6,116916,156.326
13,76,15,16,13,117799,154.552
15,76,7,38,5,116812,156.538
35,76,15,17,11,117482,155.184
21,76,4,20,4,116776,156.611
33,76,17,12,17,120747,148.909
27,76,18,22,16,120237,149.856
24,76,9,43,14,118030,154.094
40,76,18,19,15,119037,152.131
14,76,9,15,12,117693,154.762
39,76,17,14,18,122019,146.6
4,77,4,44,1,130711,204.305
2,77,3,9,4,131124,203.38
22,77,6,44,3,131028,203.594
14,77,9,19,5,131306,202.974
30,77,6,19,6,131503,202.537
21,77,4,47,7,131708,202.084
31,77,1,42,10,131807,201.866
15,77,7,43,9,131779,201.928
24,77,9,43,13,131971,201.506
18,77,16,20,12,131955,201.542
8,77,1,9,2,130940,203.791
11,77,16,26,11,131889,201.686
35,77,15,41,15,132583,200.174
13,77,15,18,14,132329,200.725
33,77,17,39,17,133425,198.37
39,77,17,21,16,133292,198.653
27,77,18,18,18,135047,194.985
40,77,18,18,19,135536,193.987
23,77,7,25,8,131724,202.049
8,78,1,23,1,114384,211.061
30,78,6,32,4,114868,209.697
22,78,6,46,8,115480,207.996
13,78,15,18,13,116008,206.551
17,78,3,23,7,115401,208.214
23,78,7,44,10,115827,207.044
14,78,9,17,16,116414,205.454
32,78,9,46,15,116299,205.764
35,78,15,26,12,115945,206.723
33,78,17,19,18,117344,202.984
27,78,18,15,19,118462,200.091
15,78,7,43,11,115872,206.922
18,78,16,30,6,115189,208.801
2,78,3,20,9,115752,207.249
11,78,16,14,14,116044,206.454
40,78,18,33,20,118709,199.463
4,78,4,38,3,114727,210.092
21,78,4,24,5,114890,209.635
39,78,17,20,17,117015,203.851
31,78,1,24,2,114576,210.518
30,79,6,48,1,111497,211.074
22,79,6,48,2,111649,210.626
33,79,17,44,3,113237,206.059
39,79,17,65,4,113370,205.686
27,79,18,2,5,113907,204.191
40,79,18,43,6,114490,202.593
4,80,4,5,2,116502,207.571
8,80,1,25,1,116423,207.785
30,80,6,22,7,117714,204.333
18,80,16,18,4,117408,205.141
15,80,7,67,8,117792,204.128
21,80,4,18,5,117511,204.868
23,80,7,36,14,118103,203.316
35,80,15,17,10,117841,204.0
22,80,6,4,12,117960,203.689
14,80,9,39,6,117611,204.605
11,80,16,8,11,117929,203.77
17,80,3,17,15,118395,202.558
33,80,17,32,16,120004,198.485
2,80,3,36,13,118102,203.318
39,80,17,9,17,120156,198.108
31,80,1,24,3,116656,207.154
27,80,18,8,18,121077,195.858
40,80,18,4,19,121451,194.958
13,80,15,11,9,117805,204.094
31,81,1,41,2,120700,229.338
4,81,4,40,4,121228,227.847
8,81,1,60,1,120502,229.902
21,81,4,43,3,121159,228.041
18,81,16,42,7,121993,225.721
30,81,6,23,5,121675,226.6
22,81,6,41,9,122302,224.874
23,81,7,46,6,121960,225.812
15,81,7,56,8,122112,225.394
13,81,15,45,10,122466,224.427
17,81,3,16,15,123291,222.204
2,81,3,58,16,123360,222.02
14,81,9,44,12,123089,222.744
35,81,15,16,14,123210,222.42
32,81,9,58,13,123147,222.588
11,81,16,54,11,122551,224.195
33,81,17,38,17,124247,219.682
27,81,18,53,19,126182,214.75
40,81,18,37,20,126489,213.987
39,81,17,8,18,125257,217.08
4,82,4,21,2,115235,218.866
31,82,1,54,4,115878,217.011
18,82,16,19,3,115843,217.111
21,82,4,21,5,115890,216.977
30,82,6,18,7,116099,216.381
23,82,7,23,6,116073,216.455
14,82,9,18,8,116233,216.0
13,82,15,45,10,116288,215.845
32,82,9,45,9,116236,215.992
22,82,6,47,12,116528,215.168
2,82,3,10,13,116607,214.946
11,82,16,27,14,116725,214.615
27,82,18,11,19,118425,209.963
15,82,7,45,11,116474,215.32
35,82,15,26,16,117122,213.511
39,82,17,7,18,118212,210.535
33,82,17,12,17,118106,210.821
38,82,18,44,20,119025,208.369
17,82,3,46,15,116803,214.397
8,82,1,24,1,114873,219.924
8,83,1,40,1,121219,194.186
30,83,6,13,3,121476,193.573
23,83,7,13,5,121873,192.634
15,83,7,32,4,121842,192.707
18,83,16,70,8,122406,191.388
2,83,3,53,6,122053,192.212
17,83,3,47,9,122453,191.279
11,83,16,45,7,122399,191.405
21,83,4,19,10,122506,191.157
22,83,6,20,11,122768,190.551
4,83,4,51,12,122884,190.285
39,83,17,17,15,124446,186.765
33,83,17,15,16,124774,186.042
13,83,15,22,13,123048,189.909
27,83,18,8,18,125956,183.484
35,83,15,23,14,123118,189.749
31,83,1,20,2,121237,194.143
38,83,18,16,17,125646,184.148
8,84,1,40,2,125030,226.0
4,84,4,58,3,125524,224.694
31,84,1,39,1,124770,226.693
21,84,4,34,4,125604,224.484
18,84,16,58,5,125790,223.998
15,84,7,52,7,126178,222.989
14,84,9,58,9,126417,222.372
32,84,9,58,8,126374,222.483
11,84,16,54,6,125858,223.82
22,84,6,45,11,126635,221.813
35,84,15,44,13,126967,220.966
23,84,7,38,15,127025,220.819
38,84,18,53,18,129229,215.364
39,84,17,42,19,129286,215.227
33,84,17,50,17,129035,215.834
27,84,18,13,20,129392,214.972
30,84,6,21,14,126991,220.905
2,84,3,25,16,127353,219.99
13,84,15,27,10,126514,222.123
17,84,3,12,12,126791,221.414
31,85,1,15,2,121828,254.861
4,85,4,16,3,122146,253.874
21,85,4,16,4,122587,252.519
8,85,1,51,1,121504,255.874
15,85,7,19,5,122831,251.775
23,85,7,19,8,123076,251.032
42,85,3,21,6,122870,251.656
18,85,16,16,9,123161,250.776
13,85,15,18,11,123365,250.162
30,85,6,5,13,123584,249.507
35,85,15,13,16,123892,248.591
22,85,6,13,12,123466,249.859
32,85,9,17,14,123633,249.36
17,85,3,40,7,122935,251.459
14,85,9,18,15,123867,248.665
11,85,16,14,10,123341,250.234
33,85,17,9,17,124810,245.9
38,85,18,31,20,125193,244.794
27,85,18,33,18,124966,245.448
39,85,17,17,19,125146,244.929
8,86,1,34,6,153810,220.662
4,86,4,31,10,156131,216.252
18,86,16,44,5,153323,221.61
17,86,3,44,2,152287,223.655
22,86,6,44,4,152590,223.053
35,86,15,44,7,154251,219.81
23,86,7,43,1,151453,225.329
33,86,17,41,17,157886,213.032
32,86,9,43,3,152582,223.069
13,86,15,28,16,157748,213.282
39,86,17,43,8,155885,216.711
27,86,18,6,20,201627,206.48
38,86,18,38,19,201148,207.296
31,86,1,14,9,155988,216.518
42,86,3,32,15,157541,213.658
15,86,7,3,11,156953,214.732
14,86,9,8,18,158451,212.016
30,86,6,10,13,157444,213.834
11,86,16,10,14,157534,213.67
21,86,4,9,12,157117,214.431
31,87,1,27,2,112650,213.522
8,87,1,29,1,112268,214.651
4,87,4,21,3,112653,213.513
30,87,6,25,4,112800,213.082
21,87,4,11,5,113190,211.946
22,87,6,49,6,113192,211.941
18,87,16,24,10,113746,210.349
23,87,7,25,9,113724,210.411
32,87,9,50,11,113800,210.195
11,87,16,32,14,114394,208.516
13,87,15,70,13,114343,208.659
35,87,15,25,12,114054,209.474
15,87,7,69,7,113570,210.852
27,87,18,19,17,115527,205.388
39,87,17,41,15,114906,207.091
33,87,17,41,16,115113,206.52
17,87,3,45,8,113590,210.794
38,87,18,16,18,115792,204.67
8,88,1,44,1,131540,228.372
21,88,4,19,3,132522,225.948
4,88,4,21,2,131599,228.225
17,88,3,21,7,133022,224.733
18,88,16,19,4,132754,225.383
14,88,9,18,8,133023,224.731
30,88,6,25,5,132763,225.361
23,88,7,9,6,132795,225.283
32,88,9,49,12,133499,223.587
13,88,15,43,10,133232,224.227
22,88,6,52,9,133133,224.466
35,88,15,50,11,133288,224.093
33,88,17,17,14,135458,218.998
38,88,18,50,17,136574,216.468
39,88,17,11,15,135887,218.019
27,88,18,33,16,136039,217.674
42,88,3,9,18,136711,216.161
15,88,7,9,19,137428,214.57
11,88,16,28,13,134186,221.956
4,89,4,45,2,133536,209.797
8,89,1,56,1,133242,210.458
23,89,7,44,5,134035,208.684
21,89,4,54,3,133563,209.736
32,89,9,43,4,133727,209.369
13,89,15,43,6,134094,208.553
17,89,3,53,7,134271,208.161
18,89,16,53,12,134766,207.074
14,89,9,54,10,134585,207.47
35,89,15,53,11,134713,207.19
33,89,17,13,17,136563,203.22
22,89,6,18,13,135011,206.54
42,89,3,52,9,134560,207.525
38,89,18,54,18,136894,202.526
15,89,7,16,14,135347,205.812
27,89,18,48,19,137215,201.857
11,89,16,17,15,135587,205.295
39,89,17,17,20,137398,201.478
31,89,1,15,8,134501,207.654
30,89,6,16,16,135877,204.674
30,90,6,29,1,124125,226.933
22,90,6,8,2,124179,226.788
4,90,4,10,3,125088,224.365
23,90,3,11,5,125824,222.441
31,90,3,42,4,125286,223.844
18,90,16,24,7,125982,222.032
15,90,4,9,9,126275,221.278
14,90,1,13,11,126328,221.142
11,90,16,43,8,126077,221.787
21,90,15,39,10,126282,221.26
32,90,19,6,16,127840,217.336
43,90,7,41,15,127820,217.385
44,90,7,35,14,127807,217.417
45,90,17,15,18,128523,215.659
13,90,15,11,12,126846,219.823
2,90,17,27,13,127503,218.173
46,90,18,10,19,130161,211.741
17,90,19,15,6,125952,222.11
47,90,18,8,20,130621,210.666
8,90,1,7,17,127936,217.098
30,91,6,6,2,134819,210.451
31,91,3,28,1,134223,211.782
18,91,16,28,3,134967,210.123
22,91,6,7,6,135350,209.279
15,91,4,12,4,135039,209.964
14,91,1,26,9,135852,208.183
4,91,4,7,10,135888,208.105
13,91,15,7,13,136570,206.635
43,91,7,22,12,136544,206.691
32,91,19,12,16,137031,205.653
21,91,15,54,14,136675,206.411
44,91,7,23,11,135951,207.968
45,91,17,41,18,139527,200.496
46,91,18,11,19,139911,199.725
11,91,16,13,8,135679,208.559
47,91,18,12,20,140123,199.302
8,91,1,12,5,135156,209.706
2,91,17,15,17,137433,204.805
23,91,3,10,7,135607,208.716
17,91,19,9,15,136922,205.885
30,92,6,7,1,130252,216.074
22,92,6,29,4,130876,214.591
18,92,16,24,5,130960,214.393
15,92,4,24,8,131421,213.312
11,92,16,55,7,131101,214.061
4,92,4,39,2,130654,215.116
23,92,3,56,3,130781,214.815
17,92,19,19,10,132277,211.333
44,92,7,22,13,132401,211.049
43,92,7,23,11,132319,211.237
21,92,15,40,12,132329,211.214
13,92,15,44,15,132690,210.391
31,92,3,28,6,130977,214.353
32,92,19,38,14,132533,210.748
2,92,17,56,16,133284,209.051
45,92,17,9,18,134032,207.388
46,92,18,40,20,135130,204.995
14,92,1,19,9,131861,212.29
47,92,18,24,19,134555,206.241
8,92,1,7,17,133527,208.508
30,93,6,10,1,120411,220.85
18,93,16,28,2,121201,218.701
31,93,3,27,6,121870,216.914
4,93,4,59,3,121650,217.499
15,93,4,11,4,121666,217.456
22,93,6,31,7,121873,216.906
23,93,3,30,5,121689,217.395
8,93,1,39,9,122500,215.258
21,93,15,60,10,122654,214.857
13,93,15,36,12,122895,214.232
44,93,7,59,11,122861,214.32
14,93,1,42,14,122951,214.087
17,93,19,55,13,122931,214.139
32,93,19,27,17,123647,212.306
47,93,18,58,19,126075,206.317
11,93,16,44,8,121929,216.758
2,93,17,44,16,123381,212.983
43,93,7,25,15,123108,213.683
46,93,18,11,20,126857,204.46
45,93,17,6,18,125457,207.809
30,94,6,12,1,117450,215.07
22,94,6,16,5,117887,213.863
15,94,4,12,6,118178,213.067
4,94,4,27,3,117556,214.776
11,94,16,47,4,117678,214.439
23,94,3,27,8,118548,212.063
21,94,15,37,13,119062,210.685
18,94,16,46,2,117495,214.945
13,94,15,43,10,118819,211.334
14,94,1,38,16,119175,210.384
8,94,1,48,11,118842,211.273
17,94,19,11,9,118617,211.877
43,94,7,29,14,119112,210.552
45,94,17,27,18,119896,208.486
31,94,3,28,7,118262,212.838
32,94,19,18,15,119142,210.472
44,94,7,10,17,119199,210.32
2,94,17,25,12,118971,210.928
46,94,18,3,19,122323,202.339
47,94,18,8,20,123390,199.75
15,95,4,22,2,114870,160.598
18,95,16,40,3,115220,159.851
22,95,6,16,6,115763,158.705
31,95,3,41,5,115395,159.48
13,95,15,23,10,117151,155.85
43,95,7,22,8,116232,157.729
2,95,17,35,13,118262,153.637
44,95,7,57,9,116494,157.188
47,95,18,2,19,121886,146.838
23,95,3,18,12,117588,154.972
30,95,6,23,1,114439,161.528
4,95,4,23,4,115226,159.838
8,95,1,15,7,116203,157.789
46,95,18,10,18,121592,147.367
45,95,17,10,14,119415,151.407
17,95,19,11,11,117466,155.216
11,95,16,2,17,121368,147.773
14,95,1,2,15,120560,149.255
21,95,15,2,16,120804,148.804
30,96,6,7,1,129468,207.144
22,96,6,14,3,130101,205.689
18,96,16,13,4,130457,204.879
15,96,4,30,6,131131,203.364
4,96,4,29,5,131065,203.511
21,96,15,23,7,131413,202.737
17,96,19,37,10,131893,201.678
31,96,3,43,8,131424,202.712
13,96,15,37,14,132729,199.859
2,96,17,55,11,132121,201.178
44,96,7,12,13,132506,200.341
32,96,19,14,16,132804,199.698
45,96,17,27,15,132772,199.767
46,96,18,7,18,135555,193.949
47,96,18,46,17,134666,195.77
11,96,16,11,2,130004,205.91
14,96,1,14,12,132337,200.708
8,96,1,2,9,131670,202.168
30,97,6,18,2,113630,213.222
22,97,6,68,1,113622,213.246
18,97,16,68,5,114246,211.453
21,97,15,47,9,115078,209.11
8,97,1,44,7,114752,210.022
14,97,1,55,10,115478,208.002
10,97,17,42,16,116300,205.761
2,97,17,18,14,115890,206.873
32,97,19,45,13,115731,207.307
47,97,18,64,18,117516,202.533
13,97,15,25,11,115560,207.776
11,97,16,25,8,115076,209.116
4,97,4,41,4,114179,211.644
46,97,18,25,19,118025,201.212
17,97,19,6,17,116739,204.584
23,97,3,70,3,114040,212.042
