"driverId","raceId","grid","results_position","positionText","positionOrder","results_points","results_laps","fastestLap","rank","race_ms","results_fastestlaptime","fastestLapSpeed","statusId","status"
822,928,5,"6","6",6,"8",56,"37","7","5991893","01:43.1","190.426",1,"Finished"
154,928,8,"7","7",7,"6",56,"34","8","6001016","01:43.1","190.272",1,"Finished"
831,928,9,"8","8",8,"4",56,"46","12","6004633","01:43.7","189.248",1,"Finished"
817,928,7,"9","9",9,"2",56,"46","9","6014125","01:43.2","190.068",1,"Finished"
117,414,3,NULL,"R",20,"0",23,NULL,NULL,NULL,NULL,NULL,3,"Accident"
160,414,23,NULL,"R",21,"0",15,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
157,414,21,NULL,"R",22,"0",7,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
119,414,14,NULL,"R",23,"0",5,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
110,414,20,NULL,"R",24,"0",5,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
179,414,25,NULL,"R",25,"0",2,NULL,NULL,NULL,NULL,NULL,21,"Mechanical"
180,414,26,NULL,"R",26,"0",1,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
95,415,6,NULL,"R",12,"0",32,NULL,NULL,NULL,NULL,NULL,86,"Mechanical"
137,415,7,NULL,"R",13,"0",29,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
123,415,18,NULL,"R",14,"0",25,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
170,415,1,NULL,"R",15,"0",17,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
112,415,11,NULL,"R",16,"0",16,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
145,415,19,NULL,"R",17,"0",13,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
110,415,23,NULL,"R",18,"0",13,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
102,415,8,NULL,"R",19,"0",13,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
84,415,17,NULL,"R",20,"0",12,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
166,415,20,NULL,"R",21,"0",10,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
174,415,15,NULL,"R",22,"0",9,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
156,415,21,NULL,"R",23,"0",8,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
180,415,26,NULL,"R",24,"0",6,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
119,415,4,NULL,"R",25,"0",2,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
118,415,10,NULL,"W",26,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
133,416,27,NULL,"N",11,"0",45,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
170,416,1,NULL,"R",12,"0",44,NULL,NULL,NULL,NULL,NULL,29,"Mechanical"
105,416,9,NULL,"R",13,"0",33,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
110,416,21,NULL,"R",14,"0",33,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
1,929,1,"1","1",1,"25",57,"38","5","5705809","01:37.9","199.098",1,"Finished"
8,929,4,"2","2",2,"18",57,"42","1","5709189","01:36.3","202.294",1,"Finished"
3,929,3,"3","3",3,"15",57,"36","3","5711842","01:37.3","200.184",1,"Finished"
822,929,5,"4","4",4,"12",57,"16","6","5748766","01:38.1","198.615",1,"Finished"
20,929,2,"5","5",5,"10",57,"38","2","5749798","01:36.6","201.639",1,"Finished"
817,929,7,"6","6",6,"8",57,"53","12","5767560","01:38.9","196.903",1,"Finished"
154,929,10,"7","7",7,"6",57,"34","15","5790572","01:39.2","196.48",1,"Finished"
122,416,25,NULL,"R",15,"0",31,NULL,NULL,NULL,NULL,NULL,29,"Mechanical"
163,416,11,NULL,"R",16,"0",30,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
156,416,22,NULL,"R",17,"0",27,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
117,416,2,NULL,"D",18,"0",27,NULL,NULL,NULL,NULL,NULL,2,"Regulations"
112,416,14,NULL,"R",19,"0",22,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
174,416,17,NULL,"R",20,"0",18,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
118,416,7,NULL,"R",21,"0",16,NULL,NULL,NULL,NULL,NULL,20,"Accident"
145,416,19,NULL,"R",22,"0",15,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
160,416,26,NULL,"R",23,"0",12,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
175,416,15,NULL,"R",24,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
119,416,10,NULL,"R",25,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
179,416,24,NULL,"R",26,"0",1,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
102,416,5,NULL,"R",27,"0",0,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
3,930,1,"1","1",1,"25",66,"53","2","6072555","01:29.1","188.061",1,"Finished"
1,930,2,"2","2",2,"18",66,"54","1","6090106","01:28.3","189.849",1,"Finished"
20,930,3,"3","3",3,"15",66,"61","6","6117897","01:30.7","184.687",1,"Finished"
822,930,4,"4","4",4,"12",66,"44","5","6131772","01:30.7","184.74",1,"Finished"
8,930,7,"5","5",5,"10",66,"47","3","6132557","01:29.9","186.342",1,"Finished"
13,930,9,"6","6",6,"8",66,"51","4","6153869","01:30.4","185.429",1,"Finished"
119,417,9,NULL,"R",14,"0",62,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
175,417,14,NULL,"N",15,"0",62,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
145,417,18,NULL,"N",16,"0",60,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
77,417,4,NULL,"R",17,"0",44,NULL,NULL,NULL,NULL,NULL,20,"Accident"
110,417,16,NULL,"R",18,"0",43,NULL,NULL,NULL,NULL,NULL,20,"Accident"
177,417,7,NULL,"R",19,"0",41,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
118,417,12,NULL,"R",20,"0",41,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
112,417,11,NULL,"R",21,"0",39,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
166,417,23,NULL,"R",22,"0",28,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
84,417,19,NULL,"R",23,"0",18,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
178,417,17,NULL,"R",24,"0",10,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
179,417,26,NULL,"R",25,"0",9,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
160,417,24,NULL,"R",26,"0",8,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
122,417,25,NULL,"R",27,"0",6,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
3,931,2,"1","1",1,"25",78,"76","2","6558420","01:18.6","152.841",1,"Finished"
20,931,3,"2","2",2,"18",78,"75","4","6562906","01:18.9","152.347",1,"Finished"
1,931,1,"3","3",3,"15",78,"42","3","6564473","01:18.7","152.692",1,"Finished"
826,931,5,"4","4",4,"12",78,"75","7","6570385","01:19.1","151.815",1,"Finished"
817,931,4,"5","5",5,"10",78,"74","1","6572028","01:18.1","153.891",1,"Finished"
8,931,6,"6","6",6,"8",78,"74","10","6572765","01:19.7","150.822",1,"Finished"
815,931,7,"7","7",7,"6",78,"74","11","6573433","01:19.7","150.811",1,"Finished"
18,931,10,"8","8",8,"4",78,"76","9","6574483","01:19.5","151.128",1,"Finished"
831,931,14,"9","9",9,"2",78,"76","15","6582046","01:20.0","150.133",1,"Finished"
832,931,0,"10","10",10,"1",78,"48","13","6583476","01:19.8","150.511",1,"Finished"
807,931,11,"11","11",11,"0",78,"46","14","6584652","01:19.9","150.313",1,"Finished"
154,931,15,"12","12",12,"0",78,"40","17","6586835","01:20.5","149.263",1,"Finished"
828,931,17,"13","13",13,"0",78,"75","8","6589579","01:19.3","151.519",1,"Finished"
822,931,16,"14","14",14,"0",78,"74","6","6604209","01:18.9","152.173",1,"Finished"
174,418,17,NULL,"R",17,"0",53,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
118,418,7,NULL,"R",18,"0",37,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
178,418,15,NULL,"R",19,"0",35,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
177,418,11,NULL,"R",20,"0",32,NULL,NULL,NULL,NULL,NULL,29,"Mechanical"
105,418,12,NULL,"R",21,"0",10,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
160,418,25,NULL,"R",22,"0",8,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
1,932,1,"1","1",1,"25",70,"64","3","5513145","01:17.5","202.648",1,"Finished"
3,932,2,"2","2",2,"18",70,"63","5","5515430","01:17.6","202.218",1,"Finished"
822,932,4,"3","3",3,"15",70,"67","6","5553811","01:17.9","201.478",1,"Finished"
8,932,3,"4","4",4,"12",70,"42","1","5558770","01:17.0","203.925",1,"Finished"
20,932,18,"5","5",5,"10",70,"59","2","5563048","01:17.1","203.613",1,"Finished"
13,932,15,"6","6",6,"8",70,"64","4","5569526","01:17.6","202.437",1,"Finished"
813,932,6,"7","7",7,"6",70,"51","10","5579809","01:18.4","200.288",1,"Finished"
166,418,19,NULL,"R",23,"0",8,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
170,418,9,NULL,"R",24,"0",4,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
175,418,8,NULL,"R",25,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
175,419,17,NULL,"N",11,"0",70,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
95,419,1,NULL,"R",12,"0",63,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
119,419,19,NULL,"R",13,"0",63,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
177,419,7,NULL,"R",14,"0",62,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
180,419,26,NULL,"N",15,"0",61,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
118,419,20,NULL,"R",16,"0",57,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
157,419,24,NULL,"R",17,"0",52,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
123,419,22,NULL,"R",18,"0",50,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
102,419,3,NULL,"R",19,"0",43,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
110,419,11,NULL,"R",20,"0",40,NULL,NULL,NULL,NULL,NULL,26,"Mechanical"
77,419,6,NULL,"R",21,"0",40,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
179,419,23,NULL,"R",22,"0",29,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
178,419,15,NULL,"R",23,"0",16,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
145,419,18,NULL,"R",24,"0",10,NULL,NULL,NULL,NULL,NULL,3,"Accident"
160,419,25,NULL,"R",25,"0",2,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
105,419,9,NULL,"R",26,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
77,420,19,NULL,"R",14,"0",51,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
102,420,4,NULL,"R",15,"0",48,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
158,420,18,NULL,"R",16,"0",42,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
94,420,25,NULL,"R",17,"0",41,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
182,420,9,NULL,"R",18,"0",27,NULL,NULL,NULL,NULL,NULL,69,"Mechanical"
110,420,13,NULL,"R",19,"0",26,NULL,NULL,NULL,NULL,NULL,3,"Accident"
119,420,14,NULL,"R",20,"0",20,NULL,NULL,NULL,NULL,NULL,29,"Mechanical"
177,420,2,NULL,"R",21,"0",10,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
183,420,17,NULL,"R",22,"0",9,NULL,NULL,NULL,NULL,NULL,3,"Accident"
95,420,5,NULL,"R",23,"0",8,NULL,NULL,NULL,NULL,NULL,43,"Mechanical"
184,420,24,NULL,"R",24,"0",7,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
137,420,8,NULL,"R",25,"0",2,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
181,421,15,NULL,"N",10,"0",50,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
3,933,2,"1","1",1,"25",71,"35","1","5416930","01:11.2","218.622",1,"Finished"
1,933,1,"2","2",2,"18",71,"60","2","5425730","01:11.5","217.888",1,"Finished"
13,933,4,"3","3",3,"15",71,"58","4","5434503","01:11.6","217.468",1,"Finished"
20,933,3,"4","4",4,"12",71,"44","3","5435111","01:11.5","217.815",1,"Finished"
822,933,6,"5","5",5,"10",71,"52","7","5470534","01:12.2","215.557",1,"Finished"
807,933,5,"6","6",6,"8",71,"62","12","5481005","01:12.5","214.686",1,"Finished"
182,421,7,NULL,"R",11,"0",49,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
158,421,14,NULL,"R",12,"0",36,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
117,421,2,NULL,"R",13,"0",30,NULL,NULL,NULL,NULL,NULL,20,"Accident"
110,421,8,NULL,"R",14,"0",29,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
137,421,16,NULL,"R",15,"0",28,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
123,421,10,NULL,"R",16,"0",28,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
84,421,22,NULL,"R",17,"0",20,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
184,421,29,NULL,"R",18,"0",19,NULL,NULL,NULL,NULL,NULL,20,"Accident"
177,421,3,NULL,"R",19,"0",16,NULL,NULL,NULL,NULL,NULL,20,"Accident"
172,421,18,NULL,"R",20,"0",15,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
77,421,17,NULL,"R",21,"0",12,NULL,NULL,NULL,NULL,NULL,20,"Accident"
94,421,25,NULL,"R",22,"0",12,NULL,NULL,NULL,NULL,NULL,20,"Accident"
119,421,13,NULL,"R",23,"0",4,NULL,NULL,NULL,NULL,NULL,20,"Accident"
112,421,20,NULL,"R",24,"0",3,NULL,NULL,NULL,NULL,NULL,20,"Accident"
1,934,1,"1","1",1,"25",52,"29","1","5487729","01:37.1","218.425",1,"Finished"
3,934,2,"2","2",2,"18",52,"24","2","5498685","01:37.4","217.73",1,"Finished"
20,934,6,"3","3",3,"15",52,"31","6","5513172","01:37.7","217.053",1,"Finished"
13,934,3,"4","4",4,"12",52,"26","3","5524568","01:37.5","217.589",1,"Finished"
822,934,4,"5","5",5,"10",52,"32","5","5550923","01:37.5","217.484",1,"Finished"
826,934,7,"6","6",6,"8",52,"28","7","5551684","01:37.9","216.603",1,"Finished"
807,934,9,"7","7",7,"6",52,"32","9","5566473","01:38.3","215.752",1,"Finished"
183,421,19,NULL,"R",25,"0",3,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
156,421,23,NULL,"R",26,"0",2,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
117,422,6,NULL,"D",11,"0",60,NULL,NULL,NULL,NULL,NULL,2,"Regulations"
158,422,12,NULL,"R",12,"0",50,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
160,422,22,NULL,"N",13,"0",46,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
105,422,4,NULL,"R",14,"0",29,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
181,422,23,NULL,"R",15,"0",27,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
112,422,21,NULL,"R",16,"0",24,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
177,422,2,NULL,"R",17,"0",23,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
172,422,16,NULL,"R",18,"0",22,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
94,422,19,NULL,"R",19,"0",14,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
110,422,13,NULL,"R",20,"0",11,NULL,NULL,NULL,NULL,NULL,20,"Accident"
184,422,26,NULL,"R",21,"0",9,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
20,936,3,"1","1",1,"25",69,"63","5","6369985","01:26.8","181.759",1,"Finished"
826,936,7,"2","2",2,"18",69,"57","4","6385733","01:26.5","182.29",1,"Finished"
817,936,4,"3","3",3,"15",69,"68","1","6395069","01:24.8","185.939",1,"Finished"
830,936,9,"4","4",4,"12",69,"62","11","6414236","01:27.7","179.938",1,"Finished"
4,936,15,"5","5",5,"10",69,"67","10","6419064","01:27.3","180.637",1,"Finished"
1,936,1,"6","6",6,"8",69,"68","3","6422010","01:25.7","183.974",1,"Finished"
154,936,10,"7","7",7,"6",69,"60","14","6428563","01:28.1","179.059",1,"Finished"
3,936,2,"8","8",8,"4",69,"68","2","6428861","01:25.1","185.223",1,"Finished"
18,936,16,"9","9",9,"2",69,"65","17","6437013","01:28.5","178.139",1,"Finished"
828,936,17,"10","10",10,"1",69,"60","12","6439115","01:28.0","179.214",1,"Finished"
831,936,18,"11","11",11,"0",69,"51","15","6443443","01:28.3","178.678",1,"Finished"
13,936,8,"12","12",12,"0",69,"59","6","6444263","01:26.9","181.566",1,"Finished"
822,936,6,"13","13",13,"0",69,"51","8","6450213","01:27.1","181.161",1,"Finished"
813,936,14,"14","14",14,"0",69,"62","9","6455127","01:27.1","181.012",1,"Finished"
183,422,20,NULL,"R",22,"0",5,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
185,422,24,NULL,"R",23,"0",5,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
77,422,18,NULL,"R",24,"0",4,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
119,422,18,NULL,"R",25,"0",4,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
156,422,17,NULL,"R",26,"0",0,NULL,NULL,NULL,NULL,NULL,31,"Mechanical"
182,423,14,NULL,"R",12,"0",17,NULL,NULL,NULL,NULL,NULL,20,"Accident"
1,937,1,"1","1",1,"25",43,"34","2","5020387","01:52.5","224.12",1,"Finished"
3,937,2,"2","2",2,"18",43,"34","1","5022445","01:52.4","224.295",1,"Finished"
154,937,9,"3","3",3,"15",43,"37","12","5058375","01:54.8","219.677",1,"Finished"
826,937,12,"4","4",4,"12",43,"29","3","5066079","01:53.0","223.073",1,"Finished"
815,937,4,"5","5",5,"10",43,"29","13","5074384","01:54.8","219.645",1,"Finished"
13,937,6,"6","6",6,"8",43,"23","8","5075670","01:54.1","220.998",1,"Finished"
8,937,16,"7","7",7,"6",43,"30","9","5076090","01:54.5","220.18",1,"Finished"
830,937,18,"8","8",8,"4",43,"36","4","5076463","01:53.3","222.592",1,"Finished"
822,937,3,"9","9",9,"2",43,"23","10","5081427","01:54.6","219.932",131,"Mechanical"
828,937,13,"10","10",10,"1",43,"30","7","5111621","01:54.0","221.136",1,"Finished"
831,937,14,"11","11",11,"0",43,"29","6","5122698","01:54.0","221.196",1,"Finished"
119,423,12,NULL,"R",13,"0",16,NULL,NULL,NULL,NULL,NULL,3,"Accident"
137,423,13,NULL,"R",14,"0",16,NULL,NULL,NULL,NULL,NULL,3,"Accident"
170,423,20,NULL,"R",15,"0",16,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
102,423,1,NULL,"R",16,"0",13,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
158,423,4,NULL,"R",17,"0",10,NULL,NULL,NULL,NULL,NULL,91,"Mechanical"
140,423,15,NULL,"R",18,"0",1,NULL,NULL,NULL,NULL,NULL,3,"Accident"
77,423,11,NULL,"R",19,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
175,423,17,NULL,"R",20,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
160,423,0,NULL,"F",21,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
1,938,1,"1","1",1,"25",53,"48","1","4680688","01:26.7","240.617",1,"Finished"
20,938,3,"2","2",2,"18",53,"52","3","4705730","01:27.4","238.678",1,"Finished"
13,938,5,"3","3",3,"15",53,"31","8","4728323","01:27.9","237.326",1,"Finished"
822,938,6,"4","4",4,"12",53,"49","6","4728684","01:27.5","238.272",1,"Finished"
8,938,2,"5","5",5,"10",53,"43","7","4749548","01:27.6","238.111",1,"Finished"
815,938,7,"6","6",6,"8",53,"46","10","4753471","01:28.1","236.609",1,"Finished"
185,423,0,NULL,"F",22,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
112,423,0,NULL,"F",23,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
181,423,0,NULL,"F",24,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
183,423,0,NULL,"F",25,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
94,424,25,NULL,"R",18,"0",57,NULL,NULL,NULL,NULL,NULL,3,"Accident"
182,424,17,NULL,"R",19,"0",37,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
160,424,22,NULL,"R",20,"0",35,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
112,424,21,NULL,"R",21,"0",28,NULL,NULL,NULL,NULL,NULL,3,"Accident"
118,424,6,NULL,"R",22,"0",25,NULL,NULL,NULL,NULL,NULL,3,"Accident"
181,424,14,NULL,"R",23,"0",5,NULL,NULL,NULL,NULL,NULL,3,"Accident"
170,424,18,NULL,"R",24,"0",3,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
137,424,9,NULL,"R",25,"0",0,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
102,425,1,NULL,"R",13,"0",51,NULL,NULL,NULL,NULL,NULL,3,"Accident"
84,425,18,NULL,"R",14,"0",30,NULL,NULL,NULL,NULL,NULL,3,"Accident"
664,821,17,"16","16",16,"0",79,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
112,425,23,NULL,"R",15,"0",27,NULL,NULL,NULL,NULL,NULL,3,"Accident"
95,425,2,NULL,"R",16,"0",26,NULL,NULL,NULL,NULL,NULL,3,"Accident"
117,425,4,NULL,"R",17,"0",19,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
119,425,14,NULL,"R",18,"0",19,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
118,425,6,NULL,"R",19,"0",18,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
175,425,15,NULL,"R",20,"0",15,NULL,NULL,NULL,NULL,NULL,3,"Accident"
94,425,25,NULL,"R",21,"0",11,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
182,425,12,NULL,"R",22,"0",10,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
170,425,13,NULL,"R",23,"0",4,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
181,425,20,NULL,"R",24,"0",3,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
160,425,22,NULL,"R",25,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
84,426,21,NULL,"R",16,"0",32,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
182,426,6,NULL,"R",17,"0",30,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
20,939,1,"1","1",1,"25",61,"53","2","7282118","01:50.1","165.659",1,"Finished"
817,939,2,"2","2",2,"18",61,"52","1","7283596","01:50.0","165.701",1,"Finished"
8,939,3,"3","3",3,"15",61,"48","5","7299272","01:50.3","165.251",1,"Finished"
3,939,6,"4","4",4,"12",61,"50","7","7306838","01:50.9","164.368",1,"Finished"
822,939,7,"5","5",5,"10",61,"49","10","7316322","01:51.3","163.765",1,"Finished"
826,939,4,"6","6",6,"8",61,"36","8","7317626","01:51.1","164.109",1,"Finished"
815,939,13,"7","7",7,"6",61,"44","12","7332954","01:52.0","162.847",1,"Finished"
830,939,8,"8","8",8,"4",61,"43","4","7333568","01:50.3","165.315",1,"Finished"
832,939,14,"9","9",9,"2",61,"43","6","7334978","01:50.4","165.161",1,"Finished"
831,939,16,"10","10",10,"1",61,"36","15","7372163","01:52.6","161.984",1,"Finished"
828,939,17,"11","11",11,"0",61,"30","11","7379625","01:51.6","163.395",1,"Finished"
813,939,18,"12","12",12,"0",61,"57","3","7379836","01:50.2","165.5",1,"Finished"
102,426,2,NULL,"R",18,"0",26,NULL,NULL,NULL,NULL,NULL,3,"Accident"
77,426,9,NULL,"R",19,"0",20,NULL,NULL,NULL,NULL,NULL,3,"Accident"
94,426,25,NULL,"R",20,"0",19,NULL,NULL,NULL,NULL,NULL,3,"Accident"
112,426,23,NULL,"R",21,"0",8,NULL,NULL,NULL,NULL,NULL,69,"Mechanical"
156,426,22,NULL,"R",22,"0",6,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
105,426,3,NULL,"R",23,"0",5,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
110,426,13,NULL,"R",24,"0",4,NULL,NULL,NULL,NULL,NULL,38,"Mechanical"
172,426,15,NULL,"R",25,"0",2,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
1,940,2,"1","1",1,"25",53,"33","1","5286508","01:36.1","217.434",1,"Finished"
3,940,1,"2","2",2,"18",53,"31","2","5305472","01:37.1","215.191",1,"Finished"
20,940,4,"3","3",3,"15",53,"32","3","5307358","01:37.9","213.523",1,"Finished"
8,940,6,"4","4",4,"12",53,"32","4","5320276","01:38.0","213.242",1,"Finished"
822,940,3,"5","5",5,"10",53,"41","8","5323254","01:38.2","212.795",1,"Finished"
807,940,13,"6","6",6,"8",53,"43","9","5342067","01:38.3","212.6",1,"Finished"
154,940,8,"7","7",7,"6",53,"35","6","5358806","01:38.2","212.955",1,"Finished"
813,940,11,"8","8",8,"4",53,"39","5","5360083","01:38.1","213.022",1,"Finished"
830,940,17,"9","9",9,"2",53,"32","7","5381823","01:38.2","212.803",1,"Finished"
95,426,8,NULL,"W",26,"0",0,NULL,NULL,NULL,NULL,NULL,82,"Mechanical"
182,427,10,NULL,"R",12,"0",57,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
123,427,19,NULL,"R",13,"0",57,NULL,NULL,NULL,NULL,NULL,20,"Accident"
110,427,7,NULL,"R",14,"0",41,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
94,427,23,NULL,"R",15,"0",38,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
173,427,8,NULL,"N",16,"0",37,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
181,427,18,NULL,"R",17,"0",28,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
177,427,1,NULL,"R",18,"0",21,NULL,NULL,NULL,NULL,NULL,43,"Mechanical"
95,427,5,NULL,"R",19,"0",17,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
158,427,22,NULL,"R",20,"0",17,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
156,427,24,NULL,"R",21,"0",6,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
1,941,2,"1","1",1,"25",53,"44","3","5831024","01:40.6","209.328",1,"Finished"
20,941,4,"2","2",2,"18",53,"51","1","5836977","01:40.1","210.378",1,"Finished"
815,941,7,"3","3",3,"15",53,"48","9","5859942","01:41.8","206.862",1,"Finished"
13,941,15,"4","4",4,"12",53,"48","4","5869855","01:40.9","208.689",1,"Finished"
8,941,5,"8","8",8,"4",53,"48","2","5903382","01:40.3","209.91",1,"Finished"
831,941,12,"6","6",6,"8",53,"52","6","5887532","01:41.4","207.678",1,"Finished"
813,941,14,"7","7",7,"6",53,"52","7","5892112","01:41.5","207.402",1,"Finished"
18,941,13,"9","9",9,"2",53,"53","13","5910491","01:43.1","204.261",1,"Finished"
