driverId,raceId,position,q1,q2,q3
825,1026,19,\N,\N,\N
9,1026,20,\N,\N,\N
830,1027,1,01:15.9,01:16.1,01:14.8
844,1027,2,01:16.4,01:16.2,01:15.0
20,1027,3,01:16.7,01:15.9,01:15.2
1,1027,4,01:16.4,01:15.7,01:15.3
848,1027,5,01:16.2,01:16.6,01:15.3
822,1027,6,01:17.1,01:15.9,01:15.3
832,1027,7,01:17.0,01:16.3,01:16.0
846,1027,8,01:17.1,01:16.4,01:16.3
826,1027,9,01:17.0,01:16.7,01:16.5
842,1027,10,01:17.1,01:16.7,01:16.6
815,1027,11,01:17.5,01:16.7,\N
807,1027,12,01:17.6,01:16.9,\N
817,1027,13,01:17.3,01:16.9,\N
8,1027,14,01:17.2,01:17.0,\N
841,1027,15,01:17.8,01:17.3,\N
840,1027,16,01:18.1,\N,\N
825,1027,17,01:18.4,\N,\N
154,1027,18,01:18.6,\N,\N
847,1027,19,01:18.8,\N,\N
9,1027,20,01:20.2,\N,\N
822,1028,1,01:33.8,01:33.2,01:32.0
20,1028,2,01:33.8,01:33.8,01:32.0
830,1028,3,01:33.5,01:33.1,01:32.1
844,1028,4,01:34.0,01:32.8,01:32.1
1,1028,5,01:33.5,01:33.0,01:32.3
848,1028,6,01:34.0,01:32.9,01:32.5
832,1028,7,01:33.9,01:33.4,01:32.8
846,1028,8,01:33.4,01:33.3,01:33.2
817,1028,9,01:33.8,01:33.6,01:33.5
842,1028,10,01:33.6,01:33.7,01:33.6
807,1028,11,01:34.1,01:33.8,\N
825,1028,12,01:33.8,01:34.0,\N
826,1028,13,01:34.1,01:34.0,\N
840,1028,14,01:33.9,01:34.1,\N
154,1028,15,01:34.2,01:34.2,\N
841,1028,16,01:34.2,\N,\N
8,1028,17,01:34.4,\N,\N
847,1028,18,01:35.4,\N,\N
815,1028,19,01:35.8,\N,\N
9,1028,20,01:35.9,\N,\N
830,1029,1,01:08.2,01:07.5,01:07.5
20,1029,2,01:08.6,01:08.0,01:07.6
1,1029,3,01:08.6,01:08.1,01:07.7
844,1029,4,01:08.5,01:07.9,01:07.7
822,1029,5,01:08.5,01:08.2,01:07.9
848,1029,6,01:08.5,01:08.1,01:07.9
842,1029,7,01:08.9,01:08.8,01:08.8
154,1029,8,01:09.2,01:08.7,01:08.9
8,1029,9,01:09.3,01:08.9,01:09.0
825,1029,10,01:08.9,01:08.8,01:09.0
846,1029,11,01:08.9,01:08.9,
817,1029,12,01:09.1,01:08.9,
841,1029,13,01:09.2,01:08.9,
807,1029,14,01:09.0,01:08.9,
815,1029,15,01:09.3,01:09.0,
826,1029,16,01:09.3,,
840,1029,17,01:09.5,,
847,1029,18,01:10.1,,
9,1029,19,01:10.6,,
832,1029,20,\N,\N,\N
1,1030,1,01:35.9,01:35.6,01:34.8
822,1030,2,01:36.2,01:35.7,01:35.0
830,1030,3,01:36.4,01:36.3,01:35.1
844,1030,4,01:36.5,01:35.5,01:35.2
20,1030,5,01:37.0,01:35.8,01:35.3
848,1030,6,01:36.1,01:36.7,01:35.7
846,1030,7,01:37.5,01:36.8,01:36.4
817,1030,8,01:37.1,01:36.8,01:36.5
832,1030,9,01:37.4,01:36.3,01:36.5
807,1030,10,01:37.5,01:36.9,01:36.7
815,1030,11,01:37.0,01:37.1,\N
842,1030,12,01:37.2,01:37.1,\N
840,1030,13,01:37.5,01:37.1,\N
826,1030,14,01:37.7,01:37.1,\N
825,1030,15,01:37.7,01:37.3,\N
154,1030,16,01:38.1,\N,\N
841,1030,17,01:38.1,\N,\N
8,1030,18,01:38.4,\N,\N
847,1030,19,01:38.7,\N,\N
9,1030,20,01:39.2,\N,\N
822,1031,1,01:04.1,01:03.0,01:02.9
1,1031,2,01:04.2,01:03.1,01:03.0
830,1031,3,01:04.0,01:04.0,01:03.5
846,1031,4,01:04.6,01:03.8,01:03.6
848,1031,5,01:04.7,01:03.7,01:03.9
815,1031,6,01:04.5,01:03.9,01:03.9
844,1031,7,01:04.5,01:04.0,01:03.9
832,1031,8,01:04.5,01:04.0,01:04.0
840,1031,9,01:04.3,01:04.0,01:04.0
817,1031,10,01:04.6,01:04.0,01:04.2
20,1031,11,01:04.6,01:04.2,\N
842,1031,12,01:04.6,01:04.3,\N
826,1031,13,01:05.0,01:04.4,\N
839,1031,14,01:04.9,01:04.6,\N
154,1031,15,01:05.1,01:04.7,\N
825,1031,16,01:05.2,\N,\N
847,1031,17,01:05.2,\N,\N
841,1031,18,01:05.2,\N,\N
8,1031,19,01:05.2,\N,\N
849,1031,20,01:05.8,\N,\N
1,1032,1,01:18.2,01:17.8,01:19.3
830,1032,2,01:18.3,01:17.9,01:20.5
832,1032,3,01:18.6,01:18.8,01:20.7
822,1032,4,01:18.8,01:18.7,01:20.7
839,1032,5,01:19.7,01:18.8,01:20.9
846,1032,6,01:18.5,01:18.4,01:20.9
848,1032,7,01:20.9,01:19.0,01:21.0
842,1032,8,01:20.2,01:18.7,01:21.0
817,1032,9,01:19.7,01:19.2,01:21.2
20,1032,10,01:20.2,01:19.5,01:21.7
844,1032,11,01:20.9,01:19.6,\N
847,1032,12,01:20.4,01:19.6,\N
840,1032,13,01:19.7,01:19.6,\N
826,1032,14,01:19.8,01:19.7,\N
825,1032,15,01:21.1,01:20.2,\N
8,1032,16,01:21.1,\N,\N
815,1032,17,01:21.6,\N,\N
849,1032,18,01:21.8,\N,\N
841,1032,19,01:21.8,\N,\N
154,1032,20,\N,\N,\N
822,1033,2,01:15.5,01:14.5,01:13.6
840,1033,3,01:14.9,01:15.2,01:14.4
815,1033,4,01:14.7,01:15.4,01:14.5
20,1033,5,01:15.5,01:15.1,01:14.8
844,1033,6,01:15.8,01:15.0,01:14.8
830,1033,7,01:15.5,01:15.0,01:14.8
846,1033,8,01:15.4,01:15.1,01:15.0
832,1033,9,01:15.3,01:15.3,01:15.0
842,1033,10,01:15.8,01:15.5,\N
817,1033,11,01:15.8,01:15.7,\N
847,1033,12,01:15.6,01:15.7,\N
848,1033,13,01:15.7,01:15.7,\N
839,1033,14,01:15.7,01:15.7,\N
849,1033,15,01:16.1,01:16.5,\N
825,1033,16,01:16.2,\N,\N
826,1033,17,01:16.2,\N,\N
154,1033,18,01:16.4,\N,\N
841,1033,19,01:16.5,\N,\N
8,1033,20,01:16.6,\N,\N
1,1033,1,01:14.9,01:14.3,01:13.4
1,1034,1,01:25.9,01:25.3,01:24.3
822,1034,2,01:25.8,01:25.0,01:24.6
830,1034,3,01:26.1,01:26.1,01:25.3
844,1034,4,01:26.6,01:26.2,01:25.4
846,1034,5,01:26.9,01:26.4,01:25.8
840,1034,6,01:26.2,01:26.5,01:25.8
832,1034,7,01:26.7,01:26.1,01:26.0
817,1034,8,01:26.7,01:26.3,01:26.0
839,1034,9,01:26.4,01:26.3,01:26.2
20,1034,10,01:26.5,01:26.5,01:26.3
842,1034,11,01:26.3,01:26.5,\N
848,1034,12,01:26.6,01:26.5,\N
807,1034,13,01:26.3,01:26.6,\N
826,1034,14,01:26.8,01:26.7,\N
847,1034,15,01:26.7,01:27.1,\N
825,1034,16,01:27.2,\N,\N
841,1034,17,01:27.2,\N,\N
8,1034,18,01:27.4,\N,\N
154,1034,19,01:27.6,\N,\N
849,1034,20,01:27.7,\N,\N
822,1035,1,01:26.7,01:25.8,01:25.2
1,1035,2,01:26.8,01:26.3,01:25.2
807,1035,3,01:27.3,01:26.3,01:26.1
830,1035,4,01:27.2,01:26.8,01:26.2
817,1035,5,01:27.4,01:26.6,01:26.3
840,1035,6,01:27.2,01:26.7,01:26.4
842,1035,7,01:27.2,01:26.5,01:26.5
844,1035,8,01:27.4,01:26.7,01:26.6
848,1035,9,01:27.2,01:26.6,01:26.7
846,1035,10,01:27.2,01:26.9,01:26.8
839,1035,11,01:27.3,01:27.0,\N
20,1035,12,01:27.6,01:27.1,\N
832,1035,13,01:27.5,01:27.1,\N
154,1035,14,01:27.5,01:27.3,\N
847,1035,15,01:27.8,01:27.5,\N
826,1035,16,01:27.9,\N,\N
825,1035,17,01:28.2,\N,\N
849,1035,18,01:28.4,\N,\N
841,1035,19,01:28.4,\N,\N
8,1035,20,01:28.5,\N,\N
1,1036,1,01:16.9,01:16.0,01:15.6
822,1036,2,01:17.2,01:16.2,01:15.6
830,1036,3,01:17.2,01:16.5,01:16.3
815,1036,4,01:17.1,01:16.9,01:16.5
840,1036,5,01:17.3,01:16.7,01:16.6
848,1036,6,01:17.4,01:17.2,01:17.0
832,1036,7,01:17.4,01:16.9,01:17.0
846,1036,8,01:17.6,01:17.2,01:17.1
844,1036,9,01:17.3,01:17.0,01:17.1
842,1036,10,01:17.4,01:16.8,01:17.1
20,1036,11,01:17.6,01:17.2,\N
826,1036,12,01:17.7,01:17.2,\N
817,1036,13,01:17.7,01:17.2,\N
8,1036,14,01:17.8,01:17.4,\N
839,1036,15,01:17.8,01:17.6,\N
825,1036,16,01:17.9,\N,\N
154,1036,17,01:18.1,\N,\N
847,1036,18,01:18.1,\N,\N
849,1036,19,01:18.5,\N,\N
841,1036,20,01:18.7,\N,\N
1,1037,1,01:42.3,01:42.0,01:41.3
822,1037,2,01:42.5,01:42.1,01:41.8
830,1037,3,01:43.2,01:42.5,01:41.8
817,1037,4,01:43.3,01:42.5,01:42.1
848,1037,5,01:43.4,01:42.2,01:42.3
839,1037,6,01:43.5,01:42.5,01:42.4
832,1037,7,01:43.3,01:42.5,01:42.4
815,1037,8,01:43.3,01:42.7,01:42.5
840,1037,9,01:43.3,01:42.5,01:42.6
846,1037,10,01:43.5,01:42.7,01:42.7
826,1037,11,01:43.3,01:42.7,\N
842,1037,12,01:43.3,01:42.7,\N
844,1037,13,01:43.7,01:43.0,\N
20,1037,14,01:43.6,01:43.3,\N
847,1037,15,01:43.6,01:43.5,\N
8,1037,16,01:43.7,\N,\N
154,1037,17,01:43.8,\N,\N
841,1037,18,01:44.0,\N,\N
849,1037,19,01:44.1,\N,\N
825,1037,20,01:44.3,\N,\N
1,1038,1,01:19.5,01:19.1,01:18.9
822,1038,2,01:19.8,01:19.0,01:19.0
832,1038,3,01:20.1,01:19.7,01:19.7
815,1038,4,01:20.0,01:19.7,01:19.7
830,1038,5,01:20.2,01:19.8,01:19.8
846,1038,6,01:20.3,01:20.0,01:19.8
817,1038,7,01:20.5,01:20.0,01:19.9
840,1038,8,01:20.4,01:19.9,01:20.0
848,1038,9,01:21.1,01:20.1,01:20.1
842,1038,10,01:20.1,01:19.9,01:20.2
826,1038,11,01:20.3,01:20.2,\N
839,1038,12,01:20.7,01:20.2,\N
844,1038,13,01:20.4,01:20.3,\N
8,1038,14,01:21.0,01:20.9,\N
825,1038,15,01:20.9,01:21.6,\N
154,1038,16,01:21.1,\N,\N
20,1038,17,01:21.2,\N,\N
841,1038,18,01:21.2,\N,\N
847,1038,19,01:21.6,\N,\N
849,1038,20,01:21.7,\N,\N
1,1039,1,01:15.8,01:15.3,01:15.1
822,1039,2,01:15.7,01:15.3,01:15.2
830,1039,3,01:16.3,01:15.5,01:15.5
848,1039,4,01:16.5,01:15.9,01:16.0
844,1039,5,01:16.7,01:16.3,01:16.3
815,1039,6,01:16.6,01:16.5,01:16.3
840,1039,7,01:16.7,01:16.3,01:16.4
817,1039,8,01:17.0,01:16.2,01:16.5
832,1039,9,01:17.0,01:16.5,01:17.9
839,1039,10,01:16.8,01:16.3,\N
846,1039,11,01:16.9,01:16.6,\N
826,1039,12,01:16.9,01:16.9,\N
8,1039,13,01:17.1,01:16.9,\N
20,1039,14,01:17.1,01:16.9,\N
154,1039,15,01:17.1,01:17.3,\N
842,1039,16,01:17.1,\N,\N
841,1039,17,01:17.2,\N,\N
847,1039,18,01:17.2,\N,\N
849,1039,19,01:17.3,\N,\N
825,1039,20,01:17.3,\N,\N
1,1040,1,01:33.0,01:32.8,01:31.3
830,1040,2,01:33.6,01:33.2,01:31.9
822,1040,3,01:32.7,01:32.4,01:32.0
815,1040,4,01:33.7,01:33.0,01:32.3
817,1040,5,01:33.7,01:32.2,01:32.4
832,1040,6,01:34.0,01:32.8,01:32.6
839,1040,7,01:33.6,01:33.2,01:32.6
846,1040,8,01:33.8,01:33.1,01:32.8
842,1040,9,01:33.7,01:33.1,01:33.0
848,1040,10,01:33.9,01:33.2,01:33.0
844,1040,11,01:34.1,01:33.2,\N
826,1040,12,01:33.5,01:33.2,\N
840,1040,13,01:33.9,01:33.4,\N
847,1040,14,01:34.0,01:33.6,\N
20,1040,15,01:34.1,01:33.6,\N
154,1040,16,01:34.6,\N,\N
841,1040,17,01:34.6,\N,\N
825,1040,18,01:34.7,\N,\N
849,1040,19,01:35.1,\N,\N
8,1040,20,01:35.3,\N,\N
822,1041,1,01:26.6,01:26.0,01:25.3
1,1041,2,01:26.6,01:25.4,01:25.5
830,1041,3,01:26.3,01:25.5,01:25.6
844,1041,4,01:26.9,01:26.2,01:26.0
848,1041,5,01:27.1,01:26.3,01:26.0
817,1041,6,01:26.8,01:26.1,01:26.2
839,1041,7,01:27.1,01:26.4,01:26.2
846,1041,8,01:26.8,01:26.3,01:26.5
815,1041,9,01:27.1,01:26.3,01:26.7
832,1041,10,01:27.4,01:26.4,01:26.7
20,1041,11,01:27.1,01:26.7,\N
842,1041,12,01:27.1,01:26.8,\N
826,1041,13,01:27.3,01:26.8,\N
841,1041,14,01:27.5,01:26.9,\N
825,1041,15,01:27.2,01:27.1,\N
154,1041,16,01:27.6,\N,\N
847,1041,17,01:27.6,\N,\N
849,1041,18,01:27.8,\N,\N
8,1041,19,01:27.8,\N,\N
807,1041,20,01:28.0,\N,\N
840,1042,12,01:17.7,01:17.6,
839,1042,11,01:17.8,01:17.6,
817,1042,10,01:17.6,01:17.5,
842,1042,9,01:17.2,01:17.4,01:17.8
846,1042,8,01:17.5,01:17.3,01:17.5
832,1042,7,01:17.6,01:17.2,01:17.5
848,1042,6,01:17.4,01:17.4,01:17.4
815,1042,5,01:17.4,01:17.1,01:17.2
844,1042,4,01:17.4,01:17.4,01:17.1
830,1042,3,01:16.9,01:17.0,01:16.9
822,1042,2,01:16.9,01:16.5,01:16.8
1,1042,1,01:16.8,01:16.8,01:16.7
826,1042,13,01:17.8,01:17.7,
847,1042,14,01:17.9,01:17.8,
20,1042,15,01:17.4,01:17.9,
8,1042,16,01:18.2,,
841,1042,17,01:18.3,,
154,1042,18,01:18.4,,
825,1042,19,01:18.5,,
849,1042,20,01:18.8,,
822,1043,1,01:14.2,01:14.6,01:13.6
1,1043,2,01:14.2,01:14.6,01:13.7
830,1043,3,01:15.0,01:15.0,01:14.2
842,1043,4,01:15.2,01:14.7,01:14.5
817,1043,5,01:15.5,01:15.0,01:14.5
848,1043,6,01:15.4,01:14.7,01:14.6
844,1043,7,01:15.1,01:15.0,01:14.6
826,1043,8,01:15.4,01:15.0,01:14.7
846,1043,9,01:15.3,01:15.1,01:14.8
832,1043,10,01:15.5,01:15.0,01:14.9
815,1043,11,01:15.4,01:15.1,\N
839,1043,12,01:15.4,01:15.2,\N
847,1043,13,01:15.8,01:15.3,\N
20,1043,14,01:15.6,01:15.4,\N
840,1043,15,01:15.8,01:15.5,\N
154,1043,16,01:15.9,\N,\N
825,1043,17,01:15.9,\N,\N
8,1043,18,01:16.0,\N,\N
849,1043,19,01:16.0,\N,\N
841,1043,20,01:16.2,\N,\N
840,1044,1,02:07.5,01:53.4,01:47.8
830,1044,2,01:57.5,01:50.3,01:48.1
815,1044,3,02:07.6,01:54.1,01:49.3
848,1044,4,01:59.4,01:52.3,01:50.4
817,1044,5,02:05.6,01:54.3,01:51.6
1,1044,6,02:07.6,01:52.7,01:52.6
839,1044,7,02:06.1,01:53.7,01:52.6
8,1044,8,02:01.2,01:53.8,01:52.7
822,1044,9,02:07.0,01:53.8,01:53.3
841,1044,10,02:07.3,01:53.4,01:57.2
846,1044,11,02:07.2,01:54.9,\N
20,1044,12,02:03.4,01:55.2,\N
832,1044,13,02:07.5,01:55.4,\N
844,1044,14,02:04.5,01:56.7,\N
842,1044,15,02:05.6,01:58.6,\N
825,1044,16,02:08.0,\N,\N
826,1044,17,02:09.1,\N,\N
847,1044,18,02:10.0,\N,\N
154,1044,19,02:12.9,\N,\N
849,1044,20,02:21.6,\N,\N
1,1045,1,01:28.3,01:27.6,01:27.3
822,1045,2,01:28.8,01:28.1,01:27.6
830,1045,3,01:28.9,01:28.0,01:27.7
848,1045,4,01:28.7,01:28.7,01:28.3
815,1045,5,01:29.2,01:28.9,01:28.3
817,1045,6,01:29.0,01:28.6,01:28.4
839,1045,7,01:29.2,01:28.9,01:28.4
842,1045,8,01:29.0,01:29.0,01:28.4
846,1045,9,01:29.5,01:28.9,01:28.5
826,1045,10,01:29.2,01:28.9,01:28.6
20,1045,11,01:29.1,01:29.1,\N
844,1045,12,01:29.1,01:29.2,\N
840,1045,13,01:28.7,01:29.6,\N
847,1045,14,01:29.3,01:31.2,\N
832,1045,15,01:29.0,\N,\N
841,1045,16,01:29.5,\N,\N
8,1045,17,01:29.8,\N,\N
825,1045,18,01:30.1,\N,\N
154,1045,19,01:30.1,\N,\N
849,1045,20,01:30.2,\N,\N
822,1046,1,00:53.9,00:53.8,00:53.4
847,1046,2,00:54.2,00:53.8,00:53.4
830,1046,3,00:54.0,00:53.6,00:53.4
844,1046,4,00:54.2,00:53.8,00:53.6
815,1046,5,00:54.2,00:53.8,00:53.8
826,1046,6,00:54.3,00:53.9,00:53.9
817,1046,7,00:54.4,00:53.9,00:54.0
832,1046,8,00:54.5,00:53.8,00:54.0
842,1046,9,00:54.2,00:53.9,00:54.2
840,1046,10,00:54.6,00:53.8,00:54.2
839,1046,11,00:54.3,00:54.0,
848,1046,12,00:54.6,00:54.0,
20,1046,13,00:54.3,00:54.2,
841,1046,14,00:54.5,00:54.4,
846,1046,15,00:54.2,00:54.7,
825,1046,16,00:54.7,,
849,1046,17,00:54.8,,
851,1046,18,00:54.9,,
8,1046,19,00:55.0,,
850,1046,20,00:55.4,,
830,1047,1,01:36.0,01:35.6,01:35.2
822,1047,2,01:35.7,01:35.5,01:35.3
1,1047,3,01:35.5,01:35.5,01:35.3
846,1047,4,01:36.0,01:35.8,01:35.5
848,1047,5,01:36.1,01:35.7,01:35.6
832,1047,6,01:36.5,01:36.2,01:35.8
826,1047,7,01:36.5,01:36.2,01:36.0
840,1047,8,01:36.5,01:36.1,01:36.0
844,1047,9,01:35.9,01:35.9,01:36.1
842,1047,10,01:36.5,01:36.3,01:36.2
839,1047,11,01:36.8,01:36.4,\N
817,1047,12,01:36.7,01:36.4,\N
20,1047,13,01:36.7,01:36.6,\N
841,1047,14,01:37.1,01:38.2,\N
815,1047,15,01:36.0,\N,\N
8,1047,16,01:37.6,\N,\N
825,1047,17,01:37.9,\N,\N
847,1047,18,01:38.0,\N,\N
850,1047,19,01:38.2,\N,\N
849,1047,20,01:38.4,\N,\N
830,1052,1,01:30.5,01:30.3,01:29.0
1,1052,2,01:30.6,01:30.1,01:29.4
822,1052,3,01:31.2,01:30.2,01:29.6
844,1052,4,01:30.7,01:30.0,01:29.7
842,1052,5,01:30.8,01:30.5,01:29.8
817,1052,6,01:30.8,01:30.2,01:29.9
846,1052,7,01:30.9,01:30.1,01:30.0
832,1052,8,01:31.7,01:30.0,01:30.2
4,1052,9,01:30.9,01:30.6,01:30.2
840,1052,10,01:31.3,01:30.6,01:30.6
815,1052,11,01:31.2,01:30.7,\N
841,1052,12,01:31.0,01:30.7,\N
852,1052,13,01:30.6,01:31.2,\N
8,1052,14,01:31.5,01:31.2,\N
847,1052,15,01:31.3,01:33.4,\N
839,1052,16,01:31.7,\N,\N
849,1052,17,01:31.9,\N,\N
20,1052,18,01:32.1,\N,\N
854,1052,19,01:32.4,\N,\N
853,1052,20,01:33.3,\N,\N
1,1053,1,01:14.8,01:14.8,01:14.4
815,1053,2,01:15.4,01:14.7,01:14.4
830,1053,3,01:15.1,01:14.9,01:14.5
844,1053,4,01:15.4,01:14.8,01:14.7
842,1053,5,01:15.5,01:14.9,01:14.8
817,1053,6,01:15.7,01:15.0,01:14.8
846,1053,7,01:15.0,01:14.7,01:14.9
822,1053,8,01:14.7,01:14.9,01:14.9
839,1053,9,01:15.4,01:15.1,01:15.2
840,1053,10,01:15.5,01:15.1,\N
832,1053,11,01:15.4,01:15.2,\N
847,1053,12,01:15.8,01:15.3,\N
20,1053,13,01:15.5,01:15.4,\N
849,1053,14,01:15.7,01:15.6,\N
4,1053,15,01:15.8,01:15.6,\N
8,1053,16,01:16.0,\N,\N
841,1053,17,01:16.1,\N,\N
854,1053,18,01:16.3,\N,\N
853,1053,19,01:16.8,\N,\N
852,1053,20,\N,\N,\N
822,1054,1,01:18.7,01:18.5,01:18.3
1,1054,2,01:18.9,01:18.0,01:18.4
830,1054,3,01:19.5,01:18.7,01:18.7
815,1054,4,01:19.3,01:18.8,01:18.9
832,1054,5,01:19.3,01:18.8,01:19.0
839,1054,6,01:19.1,01:18.6,01:19.0
846,1054,7,01:18.8,01:18.5,01:19.1
844,1054,8,01:19.4,01:18.8,01:19.3
842,1054,9,01:19.5,01:19.1,01:19.5
20,1054,10,01:19.4,01:19.0,01:19.7
847,1054,11,01:19.8,01:19.1,\N
841,1054,12,01:19.4,01:19.2,\N
4,1054,13,01:19.7,01:19.5,\N
852,1054,14,01:19.7,01:19.5,\N
8,1054,15,01:19.7,01:19.8,\N
817,1054,16,01:19.8,\N,\N
840,1054,17,01:19.9,\N,\N
849,1054,18,01:20.3,\N,\N
854,1054,19,01:20.5,\N,\N
853,1054,20,01:20.9,\N,\N
1,1055,1,01:18.2,01:17.2,01:16.7
830,1055,2,01:18.1,01:16.9,01:16.8
822,1055,3,01:18.0,01:17.1,01:16.9
844,1055,4,01:18.0,01:17.7,01:17.5
839,1055,5,01:18.3,01:17.7,01:17.6
832,1055,6,01:18.2,01:17.7,01:17.6
817,1055,7,01:18.3,01:17.7,01:17.6
815,1055,8,01:18.2,01:17.7,01:17.7
846,1055,9,01:17.8,01:17.7,01:18.0
4,1055,10,01:18.3,01:18.0,01:18.1
840,1055,11,01:18.2,01:18.0,\N
842,1055,12,01:18.2,01:18.0,\N
20,1055,13,01:18.3,01:18.1,\N
841,1055,14,01:18.5,01:18.4,\N
847,1055,15,01:18.4,01:19.2,\N
852,1055,16,01:18.6,\N,\N
8,1055,17,01:18.9,\N,\N
854,1055,18,01:19.1,\N,\N
849,1055,19,01:19.2,\N,\N
853,1055,20,01:19.8,\N,\N
844,1056,1,01:11.1,01:10.6,01:10.3
830,1056,2,01:11.1,01:10.7,01:10.6
822,1056,3,01:10.9,01:10.7,01:10.6
832,1056,4,01:11.3,01:10.8,01:10.6
846,1056,5,01:11.3,01:11.0,01:10.6
842,1056,6,01:11.6,01:11.2,01:10.9
1,1056,7,01:11.6,01:11.1,01:11.1
20,1056,8,01:12.1,01:11.3,01:11.4
815,1056,9,01:11.6,01:11.0,01:11.6
841,1056,10,01:11.7,01:11.4,01:11.8
839,1056,11,01:11.7,01:11.5,\N
817,1056,12,01:11.7,01:11.6,\N
840,1056,13,01:12.0,01:11.6,\N
8,1056,14,01:11.9,01:11.6,\N
847,1056,15,01:12.0,01:11.8,\N
852,1056,16,01:12.1,\N,\N
4,1056,17,01:12.2,\N,\N
849,1056,18,01:12.4,\N,\N
853,1056,19,01:13.0,\N,\N
844,1057,1,01:42.2,01:41.7,01:41.2
1,1057,2,01:41.5,01:41.6,01:41.5
830,1057,3,01:41.8,01:41.6,01:41.6
842,1057,4,01:42.3,01:41.9,01:41.6
832,1057,5,01:42.1,01:41.7,01:41.6
846,1057,6,01:42.2,01:41.8,01:41.7
815,1057,7,01:42.0,01:41.6,01:41.9
852,1057,8,01:42.5,01:41.7,01:42.2
4,1057,9,01:42.9,01:42.2,01:42.3
822,1057,10,01:42.7,01:42.1,01:42.7
20,1057,11,01:42.5,01:42.2,\N
839,1057,12,01:42.4,01:42.3,\N
817,1057,13,01:42.3,01:42.6,\N
8,1057,14,01:42.9,01:42.6,\N
847,1057,15,01:42.7,01:42.8,\N
849,1057,16,01:43.1,\N,\N
854,1057,17,01:44.2,\N,\N
853,1057,18,01:44.2,\N,\N
840,1057,19,\N,\N,\N
841,1057,20,\N,\N,\N
830,1059,1,01:31.0,01:31.1,01:30.0
1,1059,2,01:31.2,01:30.8,01:30.2
822,1059,3,01:31.7,01:30.7,01:30.4
815,1059,4,01:31.6,01:31.0,01:30.4
832,1059,5,01:32.1,01:31.1,01:30.8
842,1059,6,01:31.9,01:31.4,01:30.9
844,1059,7,01:32.2,01:31.6,01:31.0
846,1059,8,01:31.7,01:31.5,01:31.3
4,1059,9,01:32.2,01:31.5,01:31.3
817,1059,10,01:32.2,01:31.6,01:31.4
839,1059,11,01:32.1,01:31.7,\N
20,1059,12,01:32.1,01:31.8,\N
841,1059,13,01:32.7,01:31.8,\N
847,1059,14,01:33.1,01:32.1,\N
854,1059,15,01:32.9,\N,\N
849,1059,16,01:33.1,\N,\N
8,1059,17,01:33.4,\N,\N
853,1059,18,01:33.6,\N,\N
840,1059,19,\N,\N,\N
852,1059,20,\N,\N,\N
830,1058,1,01:04.5,01:04.4,01:03.8
822,1058,2,01:04.5,01:04.4,01:04.0
1,1058,3,01:04.7,01:04.5,01:04.1
846,1058,4,01:04.6,01:04.3,01:04.1
815,1058,5,01:04.6,01:04.2,01:04.2
842,1058,6,01:04.8,01:04.4,01:04.2
844,1058,7,01:04.7,01:04.6,01:04.5
852,1058,8,01:04.6,01:04.6,01:04.5
4,1058,9,01:05.0,01:04.6,01:04.6
840,1058,10,01:04.8,01:04.7,01:04.7
847,1058,11,01:05.0,01:04.7,\N
832,1058,12,01:04.9,01:04.8,\N
817,1058,13,01:05.1,01:04.8,\N
20,1058,14,01:05.1,01:04.9,\N
841,1058,15,01:05.1,01:04.9,\N
849,1058,16,01:05.2,\N,\N
839,1058,17,01:05.2,\N,\N
8,1058,18,01:05.4,\N,\N
854,1058,19,01:06.0,\N,\N
853,1058,20,01:06.2,\N,\N
830,1060,1,01:04.2,01:03.9,01:03.7
846,1060,2,01:04.3,01:04.4,01:03.8
815,1060,3,01:04.8,01:04.5,01:04.0
1,1060,4,01:04.5,01:04.3,01:04.0
822,1060,5,01:04.6,01:04.4,01:04.0
842,1060,6,01:04.8,01:04.4,01:04.1
852,1060,7,01:05.0,01:04.5,01:04.3
20,1060,8,01:04.8,01:04.5,01:04.6
847,1060,9,01:04.9,01:04.6,01:04.6
840,1060,10,01:04.9,01:04.5,01:04.6
832,1060,11,01:04.6,01:04.6,\N
844,1060,12,01:04.9,01:04.6,\N
817,1060,13,01:05.0,01:04.7,\N
4,1060,14,01:04.5,01:04.9,\N
841,1060,15,01:04.8,01:05.1,\N
8,1060,16,01:05.0,\N,\N
839,1060,17,01:05.1,\N,\N
849,1060,18,01:05.2,\N,\N
854,1060,19,01:05.4,\N,\N
853,1060,20,01:06.0,\N,\N
1,1061,1,01:26.8,01:26.0,01:26.1
830,1061,2,01:26.8,01:26.3,01:26.2
822,1061,3,01:27.5,01:26.8,01:26.3
844,1061,4,01:27.1,01:26.9,01:26.8
815,1061,5,01:27.1,01:27.1,01:26.8
846,1061,6,01:27.4,01:27.2,01:26.9
817,1061,7,01:27.3,01:27.1,01:26.9
847,1061,8,01:27.7,01:27.1,01:27.0
832,1061,9,01:27.3,01:26.8,01:27.0
20,1061,10,01:27.5,01:27.1,01:27.2
4,1061,11,01:27.6,01:27.2,\N
842,1061,12,01:27.6,01:27.3,\N
839,1061,13,01:27.4,01:27.3,\N
841,1061,14,01:27.6,01:27.6,\N
840,1061,15,01:28.0,01:27.7,\N
852,1061,16,01:28.0,\N,\N
8,1061,17,01:28.1,\N,\N
849,1061,18,01:28.3,\N,\N
854,1061,19,01:28.7,\N,\N
